"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Oxygen tolerance"
2068,QLW-P1DMWA-1,"DSM 18221, CIP 109841",1,"Polynucleobacter asymbioticus","facultative anaerobe"
158405,MWH-Feld-100,"DSM 24007, LMG 29705",1,"Polynucleobacter campilacus",aerobe
2076,MWH-MoIso2,"DSM 21490, CIP 109840, LMG 25212",1,"Polynucleobacter cosmopolitanus",aerobe
2081,AM-8B5,"DSM 22349, CIP 110078",1,"Polynucleobacter difficilis",aerobe
,,,,,"facultative anaerobe"
2071,MWH-MoK4,"DSM 21495, CIP 110977",1,"Polynucleobacter duraquae",aerobe
158406,MWH-EgelM1-30-B4,"DSM 23911, LMG 30144",1,"Polynucleobacter hirudinilacicola",aerobe
158668,AP-Melu-1000-B4,"DSM 103591, CIP 111329",1,"Polynucleobacter meluiroseus",aerobe
158449,MG-25-Pas1-D2,"DSM 103454, CIP 111323",1,"Polynucleobacter paneuropaeus",aerobe
2080,MT-CBb6A5,"DSM 21648, CIP 109928",1,"Polynucleobacter rarus",aerobe
,,,,,"facultative anaerobe"
2069,MWH-HuW1,"DSM 21492, CIP 110978",1,"Polynucleobacter sinensis",aerobe
140723,MWH-Weng1-1,"CIP 111099, DSM 24018",1,"Polynucleobacter sphagniphilus",aerobe
2072,MWH-VicM1,"DSM 21486, JCM 32005",1,"Polynucleobacter victoriensis","facultative anaerobe"
133074,QLW-P1FAT50C-4,"DSM 24008, CIP 111100",1,"Polynucleobacter wuianus",aerobe
2070,MWH-JaK3,"DSM 21493, CIP 110976",1,"Polynucleobacter yangtzensis","facultative anaerobe"
166385,Pla110,"DSM 103387, LMG 29693",1,"Polystyrenella longa",aerobe
13856,GRP21,"DSM 21219, KCTC 22497",1,"Pontibaca methylaminivorans",aerobe
,,,,,"facultative anaerobe"
1386,BH030062,"DSM 16287",1,"Pontibacillus chungwhensis","obligate aerobe"
1388,,"DSM 19796, CCTCC AA 207029, KCTC 13190, JSM 076056, CIP 110065",1,"Pontibacillus halophilus",aerobe
,,,,,"obligate aerobe"
1389,,"DSM 21186, KCTC 13237, JSM 072002",1,"Pontibacillus litoralis","facultative anaerobe"
1387,"BH030004, 10.101","DSM 16465, KCTC 3917",1,"Pontibacillus marinus",aerobe
,,,,,"obligate aerobe"
133153,9DM,"KCTC 33742, LMG 29102, CGMCC 1.15353",1,"Pontibacillus salipaludis",aerobe
,,,,,"facultative anaerobe"
23884,"AKesu 4, ASK 1","DSM 18820, CCTCC AB 206086, KCTC 12758, AKS 1",1,"Pontibacter akesuensis",aerobe
140146,9-2,"DSM 27987, CGMCC 1.12749, JCM 19653, MCCC 1K00278",1,"Pontibacter amylolyticus",aerobe
166253,2b14,"KCTC 62596, MCCC 1H00304",1,"Pontibacter arcticus",aerobe
140569,NP1,"MCC 2931, CCM 8697, KCTC 42943",1,"Pontibacter aurantiacus",aerobe
133259,XAAS-1,"CCTCC AB 2016134, JCM 31442, DSM 103222",1,"Pontibacter aydingkolensis",aerobe
158763,XAAS-2,"CCTCC AB 2016135, JCM 31443",1,"Pontibacter brevis",aerobe
133147,YKTF-7,"KCTC 52252, NBRC 112298",1,"Pontibacter litorisediminis",aerobe
,,,,,anaerobe
133827,DM9,"CCM 7955, MTCC 11079",1,"Pontibacter lucknowensis",aerobe
132973,PB3,"DSM 100162, KCTC 42942",1,"Pontibacter mucosus",aerobe
133609,NII-0905,"NCIM 5339, CCTCC AA 209057",1,"Pontibacter niistensis",aerobe
134034,JC130,"KCTC 23982, LMG 26962",1,"Pontibacter odishensis",aerobe
133688,HYL7-15,"CCTCC AB 206239, NRRL B-59488",1,"Pontibacter populi",aerobe
166346,BT214,"KCTC 72359, NBRC 114377",1,"Pontibacter pudoricolor",aerobe
133910,LP43,"CCM 8406, MCC 2019",1,"Pontibacter ramchanderi",aerobe
3829,SRC-1,"DSM 17521, CCTCC AB 207222, CIP 109903, MTCC 7260",1,"Pontibacter roseus",aerobe
133191,KYW1030,"KACC 18739, JCM 31319",1,"Pontibacter rugosus",aerobe
133824,GCM0142,"KACC 16448, JCM 17926",1,"Pontibacter saemangeumensis",aerobe
159762,XAAS-R86,"CCTCC AB 2017165, KCTC 62047",1,"Pontibacter silvestris",aerobe
159757,17SD1-15,"KCTC 52915, NBRC 113057",1,"Pontibacter terrae",aerobe
134049,ZLD-7,"CCTCC AB 208003, KCTC 23984",1,"Pontibacter toksunensis",aerobe
132412,,"DSM 100161, KCTC 42944, MCC 2777, NKM 1",1,"Pontibacter ummariensis",aerobe
133007,W14,"DSM 100231, KCTC 42941, MCC 2932",1,"Pontibacter virosus",aerobe
133530,311-10,"CCTCC AB 207200, NRRL B-51335",1,"Pontibacter xinjiangensis",aerobe
141044,A-1,"KACC 18119, JCM 30136",1,"Pontibacterium granulatum",aerobe
13846,CL-GR66,"DSM 18986, KCCM 90028",1,"Ponticoccus litoralis",aerobe
158575,SJ5A-1,"JCM 19520, ACCC 19863",1,"Pseudoponticoccus marisrubri",aerobe
133880,CL-TW6,"KCCM 90105, JCM 18206",1,"Pontimonas salivibrio",aerobe
140497,2D-4,"KCTC 33576, CFCC 11886",1,"Populibacterium corticicola",aerobe
158576,,"KEMB 9005-328, JCM 31499, Yeonmyeong 2-22",1,"Qipengyuania algicida",aerobe
5396,DSW-74,"DSM 17193, KCTC 12395, DSW 74",1,"Erythrobacter dokdonensis",aerobe
5394,SW-132,"DSM 16220, KCTC 12229",1,"Erythrobacter donghaensis",aerobe
144472,,"CCUG 25092",0,"Porphyrobacter tepidarius",aerobe
12505,B440,"CCUG 7834, CCUG 14451, JCM 6326, DSM 20707, ATCC 25260, VPI 4198, BCRC 10618, LMG 13178",1,"Porphyromonas asaccharolytica",anaerobe
12513,,"DSM 23058, ATCC BAA 1629, CCUG 55979, WAL 1926C, JCM 16335",1,"Porphyromonas bennonis",anaerobe
132848,,"DSM 104739, AHN 4309, ATCC 700135, JCM 15983, NCTC 12856, CCUG 47700, JCM 13862, VPB 4874",1,"Porphyromonas cangingivalis",anaerobe
155254,,"CCUG 57082",0,"Porphyromonas cangingivalis",anaerobe
155315,,"CCUG 57308",0,"Porphyromonas cangingivalis",anaerobe
148888,,"CCUG 36550, JCM 16132, NCTC 12835, CIP 104881, JCM 11138, DSM 18809, VPB 4878",1,"Porphyromonas canoris",anaerobe
155249,,"CCUG 57077",0,"Porphyromonas canoris",anaerobe
12510,,"DSM 23684, ATCC 51270, CCUG 41358, JCM 13863, NCTC 13056, VPI N3B-3",1,"Porphyromonas catoniae",anaerobe
132059,,"DSM 103022, ATCC 51356, CCUG 41934, JCM 13864, NCTC 12469, VPB 3329",1,"Porphyromonas circumdentaria",anaerobe
152858,,"CCUG 47794, ATCC 55563, JCM 15906",1,"Porphyromonas crevioricanis",anaerobe
132849,,"DSM 104771, AHN 4364, CCUG 47702, JCM 13913, NCTC 12858, VPB 4875",0,"Porphyromonas crevioricanis",anaerobe
155314,,"CCUG 57307",0,"Porphyromonas crevioricanis",anaerobe
12509,HG370,"DSM 24491, ATCC 35406, JCM 8526, NCTC 13058, CCUG 16442, BCRC 14492",1,"Porphyromonas endodontalis",anaerobe
12506,2561,"DSM 20709, ATCC 33277, CIP 103683, JCM 12257, CCUG 25893, CCUG 25928, NCTC 11834",1,"Porphyromonas gingivalis",anaerobe
24337,HG66,"DSM 28984",0,"Porphyromonas gingivalis",anaerobe
144481,,"CCUG 25211",0,"Porphyromonas gingivalis",anaerobe
144483,,"CCUG 25226",0,"Porphyromonas gingivalis",anaerobe
144589,,"CCUG 25839",0,"Porphyromonas gingivalis",anaerobe
144832,,"CCUG 26712",0,"Porphyromonas gingivalis",anaerobe
145130,,"CCUG 27724",0,"Porphyromonas gingivalis",anaerobe
12507,,"DSM 15663, ATCC 51700, NCTC 13180, CCUG 47701, JCM 13865, Loup 1",1,"Porphyromonas gulae",anaerobe
155319,,"CCUG 57312",0,"Porphyromonas gulae",anaerobe
12508,LEV,"DSM 23370, ATCC 29147, CCUG 34320, JCM 13866, NCTC 11028, ACM 5042, CCUG 21027, HAMBI 467, VPI 10450, VPI 3300",1,"Porphyromonas levii",anaerobe
133139,"UQD444, MRK101, UQD 444","DSM 28520, NCTC 13658",1,"Porphyromonas loveana",anaerobe
,,,,,"obligate anaerobe"
12504,7728-L6C,"DSM 20710, ATCC 33141, CCUG 47703, NCTC 13100, JCM 13914",1,"Porphyromonas macacae",anaerobe
150673,,"CCUG 41933, ATCC 49407, NCTC 11632, JCM 15984, CCUG 33478, VPB 157",0,"Porphyromonas macacae",anaerobe
156908,,"JCM 30531, CCUG 66735",1,"Porphyromonas pasteri",anaerobe
12512,,"DSM 23386, ATCC BAA 1230, CCUG 51464, JCM 13867, WAL 6690",1,"Porphyromonas somerae",anaerobe
149317,,"CCUG 37488 B",0,"Porphyromonas sp.","obligate anaerobe"
149441,,"CCUG 37744",0,"Porphyromonas sp.",anaerobe
152712,,"CCUG 47443",0,"Porphyromonas sp.",anaerobe
155081,,"CCUG 56414 A",0,"Porphyromonas sp.",anaerobe
12511,,"DSM 23387, ATCC BAA 906, CCUG 48615, JCM 13868, WAL 9902",1,"Porphyromonas uenonis",anaerobe
156957,,"CCUG 67383 B",0,"Porphyromonas uenonis",anaerobe
17914,,"DSM 25064, KCCM 42369, KCTC 23095, NBRC 102686, IMCC 2115",1,"Porticoccus litoralis",aerobe
166203,SM1702,"MCCC 1K03471, KCTC 62796",1,"Arcobacter antarcticus",aerobe
133708,M091,"KCTC 23537, JCM 17630",1,"Postechiella marina",aerobe
164262,,"JCM 32460, LMG 30312, EAG 3",1,"Pradoshia eiseniae","facultative anaerobe"
13320,,"DSM 45266, CCTCC AA 208053, YIM 90636, JCM 33234",1,"Prauserella aidingensis",aerobe
13323,"MS 498","DSM 45268, CCTCC AA 208056, JCM 18301, CGMCC 4.5506, NBRC 105212",1,"Prauserella marina",aerobe
13322,05-Be-005,"DSM 45305, CCM 7635, CCUG 57426, NRRL B-24780, JCM 17974",1,"Prauserella muralis",aerobe
141005,RIPI,"IBRC-M 10906, LMG 28389",1,"Prauserella oleivorans",aerobe
13318,,"DSM 45264, CCTCC AA 208051, YIM 90625, JCM 33232",1,"Prauserella salsuginis",aerobe
13319,,"DSM 45265, CCTCC AA 208052, YIM 90630, JCM 33233",0,"Prauserella salsuginis",aerobe
13321,,"DSM 45267, CCTCC AA 208054, YIM 90694, JCM 33235",1,"Prauserella salsuginis",aerobe
12535,M384,"CIP 105472, DSM 11370, CCUG 51935, JCM 12258",1,"Prevotella albensis",anaerobe
12562,,"DSM 23384, CCUG 53648, JCM 14753, KCTC 15072",1,"Prevotella amnii",anaerobe
151019,,"CCUG 43050",0,"Prevotella amnii",anaerobe
133542,OMA31,"JCM 15754, CCUG 57723, KCTC 15073",1,"Prevotella aurantiaca",anaerobe
12541,"E 9.33","DSM 16972, CCUG 50418, JCM 13447",1,"Prevotella baroniae",anaerobe
157179,,"CCUG 70199",0,"Prevotella baroniae",anaerobe
12544,"94067913, W3326","JCM 51224, DSM 17361, CCUG 51224, JCM 13869",1,"Prevotella bergensis",anaerobe
12525,653C,"DSM 20514, ATCC 29303, NCTC 11156, CCUG 9557, CIP 105105, JCM 6331, LMG 6452, VPI 6822",1,"Prevotella bivia",anaerobe
147705,,"CCUG 34044",0,"Prevotella bivia",anaerobe
147706,,"CCUG 34045",0,"Prevotella bivia",anaerobe
147708,,"CCUG 34047",0,"Prevotella bivia",anaerobe
151521,,"CCUG 44195",0,"Prevotella bivia",anaerobe
153130,,"CCUG 48544",0,"Prevotella bivia",anaerobe
155193,,"CCUG 56865",0,"Prevotella bivia",anaerobe
155875,,"CCUG 59496",0,"Prevotella bivia",anaerobe
166275,A2672,"DSM 108033, CCOS 1231, CCUG 72809",1,"Prevotella brunnea","obligate anaerobe"
12536,"B14, B<SUB>1</SUB>4","DSM 11371, CIP 105474",1,"Prevotella bryantii",anaerobe
12526,,"DSM 19025, ATCC 33574, CCUG 15401, CIP 105106, JCM 12245, VPI D3A-6",1,"Prevotella buccae",anaerobe
12527,NP333,"DSM 20615, NCDO 2353, CCUG 15559, ATCC 35309",0,"Prevotella buccae",anaerobe
156935,,"CCUG 67165",0,"Prevotella buccae",anaerobe
12528,HS4,"CCUG 15557, NCTC 13064, JCM 12246, DSM 20616, ATCC 35310, NCDO 2354",1,"Prevotella buccalis",anaerobe
151478,,"CCUG 44127",0,"Prevotella buccalis",anaerobe
158507,,"DSM 100619, JCM 30867, SBC 8034",1,"Prevotella cerevisiae","obligate anaerobe"
132987,A1336,"DSM 100333, CCOS 902, CCUG 67421, KCTC 15694",1,"Prevotella colorans",anaerobe
,,,,,"obligate anaerobe"
12547,,"DSM 18205, JCM 13464, CCUG 58058, CB 7",1,"Prevotella copri",anaerobe
12551,N532-70A,"DSM 18810, ATCC 33547, CIP 105107, JCM 8529, NCTC 13065, CCUG 15404, AIP 10111, VPI 9342, Lambe 532-70A",1,"Prevotella corporis",anaerobe
139763,ES2772,"DSM 3688, ATCC 49559, CCUG 48288, NCTC 12043, JCM 13448",1,"Prevotella dentalis",anaerobe
12565,,"DSM 22229, JCM 15908, NUM 1903, KCTC 15187",1,"Prevotella dentasini",anaerobe
12529,1210,"DSM 20614, ATCC 35308, NCDO 2352, CCUG 29542, JCM 13449, CIP 104478, NCTC 13067",1,"Prevotella denticola",anaerobe
12530,1304-72B,"CCUG 9558, JCM 6334, LMG 6453, CIP 105108, DSM 20516, ATCC 29426, NCTC 11157, VPI 8057",1,"Prevotella disiens",anaerobe
155870,,"CCUG 59491",0,"Prevotella disiens",anaerobe
156642,,"CCUG 63811 A",0,"Prevotella disiens",anaerobe
156993,,"CCUG 68289",0,"Prevotella disiens",anaerobe
12563,04052,"DSM 22864, CCUG 56137, JCM 15124, KCTC 15074",1,"Prevotella falsenii",anaerobe
12567,W1435,"DSM 22504, CCUG 57946, JCM 17724",1,"Prevotella fusca",anaerobe
12552,HEP,"JCM 12247, DSM 23917, ATCC 35895, CCUG 27827, LMG 10142, JCM 16133",1,"Bacteroides heparinolyticus",anaerobe
12560,T05-04,"DSM 19854, CCUG 55407, JCM 15637",1,"Prevotella histicola",anaerobe
12561,"strain 8400706","DSM 21553",0,"Prevotella histicola",anaerobe
24341,CD3:32,"DSM 26979, CCUG 60372",0,"Prevotella histicola",anaerobe
156829,,"CCUG 65911",1,"Prevotella imum",anaerobe
12531,B422,"DSM 20706, ATCC 25611, KCTC 15693, CCUG 24041, JCM 7365, JCM 12248, VPI 4197, JCM 11150, BCRC 14416, CIP 103682, NCTC 13070, CIP 101222, KCTC 3692",1,"Prevotella intermedia",anaerobe
145131,,"CCUG 27725",0,"Prevotella intermedia",anaerobe
145132,,"CCUG 27726",0,"Prevotella intermedia",anaerobe
145133,,"CCUG 27727",0,"Prevotella intermedia",anaerobe
24343,"CD3:28, CD3_28, CD3 : 28","DSM 26989, CCUG 60371, KCTC 15415",1,"Prevotella jejuni",anaerobe
24342,"CD3:27, CD3_27, CD3 : 27","DSM 26988, CCUG 60308",0,"Prevotella jejuni",anaerobe
12553,,"DSM 19665, ATCC 15930, JCM 12249, NCTC 11321, CCUG 5914, Loesche strain 8B, JCM 8530, BCRC 10621, VPI 9085",1,"Prevotella loescheii",anaerobe
12557,W1609,"DSM 19339, CCUG 54766, JCM 15638",1,"Prevotella maculosa",anaerobe
12542,"E 934","JCM 13450, DSM 16973, CCUG 50419",1,"Prevotella marshii",anaerobe
12534,B282,"DSM 7089, ATCC 25845, JCM 6325, CCUG 4944 B, VPI 4196, BCRC 10622, CIP 105346, KCTC 3689, NCTC 12963, VPI 15087",1,"Prevotella melaninogenica",anaerobe
24340,CD3:34,"DSM 26980, CCUG 60312",0,"Prevotella melaninogenica",anaerobe
153867,,"CCUG 51439",0,"Prevotella melaninogenica",anaerobe
156786,,"CCUG 65141",0,"Prevotella melaninogenica",anaerobe
12564,E7.56,"DSM 21469, CCUG 56105, KCTC 15163, JCM 16134",1,"Prevotella micans",anaerobe
155016,,"CCUG 56106",0,"Prevotella micans",anaerobe
12540,PPPA21,"CCUG 51937, DSM 16608, JCM 12541",1,"Prevotella multiformis",anaerobe
12543,PPPA20,"DSM 17128, JCM 12954, CCUG 58057, KCTC 15700",1,"Prevotella multisaccharivorax",anaerobe
12555,,"DSM 19126, CCUG 54409, CIP 108993, JCM 15639, LBN 293, AIP 261.03, KCTC 15075",1,"Prevotella nanceiensis",anaerobe
154006,,"CCUG 51941 A",0,"Prevotella nanceiensis",anaerobe
154040,,"CCUG 52085",0,"Prevotella nanceiensis",anaerobe
156857,,"CCUG 66130",0,"Prevotella nanceiensis",anaerobe
156894,,"CCUG 66444",0,"Prevotella nanceiensis",anaerobe
12537,,"DSM 13386, ATCC 33563, NCTC 9336, CCUG 9560, CIP 105552, JCM 12250, VPI 8944, Lambe 729-74, CIP 104835, JCM 6322, KCTC 15081",1,"Prevotella nigrescens",anaerobe
142022,,"CCUG 9992, ATCC 25261",0,"Prevotella nigrescens",anaerobe
145134,,"CCUG 27728",0,"Prevotella nigrescens",anaerobe
145135,,"CCUG 27729",0,"Prevotella nigrescens",anaerobe
12532,,"CCUG 15408, JCM 12251, DSM 20702, ATCC 33269, NCTC 11459, VPI D27B-24",1,"Prevotella oralis",anaerobe
156880,,"CCUG 66283",0,"Prevotella oralis",anaerobe
156905,,"CCUG 66588",0,"Prevotella oralis",anaerobe
12550,,"JCM 12252, DSM 18711, ATCC 33573, CCUG 15405, CIP 104480, AIP 10115, JCM 8540, NCTC 13071, VPI D1A-1A",1,"Prevotella oris",anaerobe
12545,KB3,"DSM 17970, JCM 13648",1,"Prevotella oryzae",anaerobe
12546,"KB 10","DSM 17971, JCM 13649",0,"Prevotella oryzae",anaerobe
154665,,"CCUG 54769, JCM 14966, ATCC 43324, NCTC 12747, CCUG 20177, CIP 104477, JCM 13451, NCTC 11871",1,"Prevotella oulorum",anaerobe
12549,,"DSM 18710, ATCC 700821, CCUG 39484, CIP 105551, NCTC 13042, AHN 10371, JCM 11140",1,"Prevotella pallens",anaerobe
150281,,"CCUG 39483",0,"Prevotella pallens",anaerobe
12558,KB7,"DSM 17968, JCM 13650, KCTC 15702",1,"Prevotella paludivivens",anaerobe
12559,A42,"DSM 17969, JCM 13651",0,"Prevotella paludivivens",anaerobe
134238,,"JCM 14110, CCUG 54350, GTC 3021",1,"Prevotella pleuritidis",anaerobe
158435,109,"DSM 105141, VKM B-2992",1,"Prevotella rara","obligate anaerobe"
12566,D033B-12-2,"DSM 22473, CCUG 57944, JCM 17484",1,"Prevotella saccharolytica",anaerobe
12538,EPSA11,"CCUG 51934, DSM 15606, JCM 12084, KCTC 15077",1,"Prevotella salivae",anaerobe
12568,W2052,"DSM 22613, CCUG 57945, JCM 17725",1,"Prevotella scopos",anaerobe
12539,EHS11,"DSM 15611, JCM 12083, CCUG 51933, KCTC 15078",1,"Prevotella shahii",anaerobe
147618,,"CCUG 33909",0,"Prevotella sp.",anaerobe
151206,,"CCUG 43468",0,"Prevotella sp.",anaerobe
153194,,"CCUG 48697",0,"Prevotella sp.",anaerobe
156220,,"CCUG 60759",0,"Prevotella sp.",anaerobe
157002,,"CCUG 68549",0,"Prevotella sp.",anaerobe
12548,,"CCUG 55595, CB 35, DSM 18206, JCM 13469, KCTC 15079",1,"Prevotella stercorea",anaerobe
12556,4401737,"JCM 50105, DSM 22865, CCUG 50105, CIP 108522, JCM 15640, KCTC 15080",1,"Prevotella timonensis",anaerobe
154173,,"CCUG 52661 B",0,"Prevotella timonensis",anaerobe
154503,,"CCUG 53932",0,"Prevotella timonensis",anaerobe
154504,,"CCUG 53933",0,"Prevotella timonensis",anaerobe
155866,,"CCUG 59487",0,"Prevotella timonensis",anaerobe
12554,,"DSM 19559, ATCC 33779, CCUG 15422, JCM 6290, VPI D22A-7, BCRC 14442",1,"Prevotella veroralis",anaerobe
143590,,"CCUG 20495, CIP 104479, ATCC 33285, NCTC 13075, JCM 16136, JCM 12260, VPI D28K-1",1,"Bacteroides zoogleoformans",anaerobe
5745,ZS1-8,"DSM 23421, JCM 17291",1,"Pricia antarctica",aerobe
1203,2DT,"DSM 13796, JCM 12211, CIP 106778, KCTC 13922, UCM B-5715",1,"Priestia endophytica","obligate aerobe"
1244,7.101,"DSM 16467, KCTC 3914, BR 030, CIP 110015",1,"Priestia koreensis",aerobe
733,"1060, 19, Ford 19, Gibson 1060","DSM 32, ATCC 14581, CCM 2007, NCIB 9376, NCTC 10342, CCUG 1817, JCM 2506, BCRC 10608, CECT 4313, CIP 66.20, HAMBI 2018, IAM 13418, IFO 15308, KCTC 3007, LMG 7127, NBRC 15308, NCCB 75016, NCIMB 9376, NRIC 1710, NRRL B-14308, VKM B-512, VTT E-93055",1,"Priestia megaterium",aerobe
159756,PX7,"KCTC 42952, MCCC 1H00196",1,"Primorskyibacter marinus",aerobe
133848,KAUST100406-0324,"JCM 17872, NRRL B-59665",1,"Profundibacterium mesophilum",aerobe
134197,F2,"ATCC BAA 1284, JCM 13498",1,"Prolixibacter bellariivorans","facultative anaerobe"
132440,1C-HV12,"DSM 100490, CGMCC 4.7283, JCM 31782",1,"Promicromonospora alba",aerobe
23200,,"DSM 23716, JCM 19560, NRRL B-24816, EUM 273",1,"Promicromonospora endophytica",aerobe
156581,"HM 792","CCUG 63022, DSM 45554, UTMC 792, UTMC 00792",1,"Promicromonospora iranensis",aerobe
130974,"HM 533","DSM 45485, CECT 8709, UTMC 00533, UTMC 533",1,"Promicromonospora kermanensis",aerobe
12604,RS16,"DSM 19349, LMG 24382, JCM 16033",1,"Promicromonospora kroppenstedtii",aerobe
141045,NEAU-GS50,"CGMCC 4.7398, DSM 104515",1,"Promicromonospora soli",aerobe
12606,09-Be-007,"DSM 22081, CCM 7634, CCUG 57424, JCM 17975",1,"Promicromonospora umidemergens",aerobe
12607,,"DSM 21603, CCTCC AA 208046, JCM 19561, YIM 61515",1,"Promicromonospora xylanilytica",aerobe
12659,"C3M-31, C3M_31","DSM 21887, CCUG 57100, CIP 110570, JCM 16571",1,"Propionibacterium acidifaciens",anaerobe
12657,,"DSM 15818, ATCC BAA 264, CCUG 46075, CIP 109961, NML 98A072",1,"Propionibacterium australiense",anaerobe
152229,,"CCUG 46174 A, ATCC BAA 263, CCUG 46076",0,"Propionibacterium australiense",anaerobe
12658,,"DSM 16859, CIP 105414, IAM 14535, NRIC 0247, CCUG 48885, ATCC 700429, JCM 21245, NBRC 103082, NCIMB 13575",1,"Propionibacterium cyclohexanicum",anaerobe
,,,,,microaerophile
12642,"53-W (Hitchner No. 33)","CCUG 7433, DSM 20271, ATCC 6207, CCM 1857, NCDO 564, NCIB 5959, NCTC 10470",1,"Propionibacterium freudenreichii",anaerobe
,,,,,microaerophile
12643,E11.1,"DSM 4902, ATCC 9614, NCDO 853, NCIB 8099, CCUG 36819, VPI 0405",0,"Propionibacterium freudenreichii",anaerobe
12644,,"DSM 20270",0,"Propionibacterium freudenreichii",anaerobe
143387,,"CCUG 18835, CCM 121, ATCC 4866, NCTC 5964",0,"Propionibacterium freudenreichii",anaerobe
151125,,"CCUG 43326",0,"Propionibacterium freudenreichii",anaerobe
153244,,"CCUG 48870, LMG 16419",0,"Propionibacterium freudenreichii",anaerobe
153245,,"CCUG 48871, LMG 16423",0,"Propionibacterium freudenreichii",anaerobe
147293,,"CCUG 33307, LMG 16710",0,"Propionimicrobium lymphophilum",anaerobe
151528,,"CCUG 44223",0,"Propionimicrobium lymphophilum",anaerobe
152823,,"CCUG 47712",0,"Propionimicrobium lymphophilum",anaerobe
153094,,"CCUG 48468",0,"Propionimicrobium lymphophilum",anaerobe
153147,,"CCUG 48580",0,"Propionimicrobium lymphophilum",anaerobe
154107,,"CCUG 52380",0,"Propionimicrobium lymphophilum",anaerobe
154646,,"CCUG 54740",0,"Propionimicrobium lymphophilum",anaerobe
155768,,"CCUG 59258 A",0,"Propionimicrobium lymphophilum",anaerobe
155847,,"CCUG 59467",0,"Propionimicrobium lymphophilum",anaerobe
160818,JV5,"DSM 106771, TISTR 2629",1,"Propionibacterium ruminifibrarum",aerotolerant
149070,,"CCUG 36816",0,"Propionibacterium sp.",anaerobe
12670,BL-10,"DSM 22317, ATCC BAA 1218, LMG 23096, JCM 14922",1,"Propionicicella superfundia",anaerobe
141046,TEYR-7,"CCTCC AB 2015257, KCTC 33808",1,"Propioniciclava sinopodophylli","facultative anaerobe"
12673,,"DSM 22130, JCM 15804, WR 061, KCTC 15186",1,"Propioniciclava tarda",anaerobe
158818,"Y1A-10 4-9-1","CCTCC AB 2016249, KCTC 15566, LMG 29810",1,"Propionicimonas ferrireducens",anaerobe
,,,,,"facultative anaerobe"
12660,Wd,"DSM 15597, JCM 11933, CCUG 53880",1,"Propionicimonas paludicola",microaerophile
12661,WF,"DSM 15598",0,"Propionicimonas paludicola",microaerophile
12662,,"DSM 8251, ATCC 49929, CIP 110011, NCTC 11082, CCUG 33480, LMG 16732, JCM 13395",1,"Propioniferax innocua",aerobe
,,,,,microaerophile
5782,10succ1,"DSM 9537",1,"Propionigenium maris",anaerobe
5781,,"DSM 2376, Gra Succ2",1,"Propionigenium modestum",anaerobe
12663,,"CCUG 27816, NCTC 11866, LMG 16728, DSM 4903, ATCC 27520, JCM 5829, VPI 7625B, CIP 103263, NCIMB 702587",1,"Propionimicrobium lymphophilum",anaerobe
17148,12B4,"DSM 2179, ATCC 33732",1,"Propionispira arboris",anaerobe
130746,WK011,"DSM 22929, JCM 16475, KCTC 15499",1,"Propionispira arcuata",anaerobe
17184,AA1,"DSM 20756, ATCC 49689",1,"Propionispira paucivorans",anaerobe
17182,VB1,"DSM 7200",0,"Propionispira paucivorans",anaerobe
17183,VB3a,"DSM 7201",0,"Propionispira paucivorans",anaerobe
17187,SH2,"DSM 20765, ATCC 49691, VTT E-90406",1,"Propionispira raffinosivorans",anaerobe
17185,OW8,"DSM 7198",0,"Propionispira raffinosivorans",anaerobe
17186,RG2,"DSM 7199",0,"Propionispira raffinosivorans",anaerobe
17150,"KS, KS-SP4I6","DSM 15287, ATCC BAA 665",1,"Propionispora hippei",aerobe
,,,,,anaerobe
17149,FBKS1,"DSM 13305, JCM 17185",1,"Propionispora vibrioides",anaerobe
13897,CreMal1,"DSM 5885, JCM 12339, JCM 7784",1,"Propionivibrio dicarboxylicus",anaerobe
13899,GolChi1,"DSM 6832, JCM 12227",1,"Propionivibrio limicola",anaerobe
13898,asp66,"DSM 12018",1,"Propionivibrio pelophilus",anaerobe
13900,Ft1,"DSM 5849",0,"Propionivibrio sp.",anaerobe
24528,3302698,"DSM 16533, Smarlab 3302698",0,"Propionivibrio sp.",aerobe
154832,,"CCUG 55356",0,"Propionivibrio sp.",aerobe
134363,HAQ-1,"JCM 14805, KACC 12649, KCTC 22182",1,"Prosthecobacter fluviatilis",aerobe
2402,5030,"DSM 1685",0,"Prosthecochloris sp.",anaerobe
2401,6030,"DSM 260",1,"Prosthecochloris vibrioformis",anaerobe
,,,,,"obligate anaerobe"
166527,2DFWR-13,"KACC 19321, NBRC 113050",1,"Protaetiibacter intestinalis","obligate aerobe"
18078,GW,"DSM 21650, CGMCC 1.5055, JCM 14574",1,"Proteiniborus ethanoligenes",anaerobe
158351,BA2-13,"DSM 103060, LMG 29818",1,"Proteiniborus indolifex","obligate anaerobe"
