"guideline"	"method"	"site"	"mo"	"mo_name"	"rank_index"	"ab"	"ab_name"	"ref_tbl"	"disk_dose"	"breakpoint_S"	"breakpoint_R"	"uti"
"CLSI 2011"	"DISK"		"B_PSDMN_AERG"	"Pseudomonas aeruginosa"	2	"CRB"	"Carbenicillin"		"100ug"	17	13	FALSE
"CLSI 2011"	"MIC"		"B_PSDMN_AERG"	"Pseudomonas aeruginosa"	2	"CRB"	"Carbenicillin"			128	512	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"CRO"	"Ceftriaxone"		"30ug"	23	19	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"MIC"		"B_AGGRG"	"Aggregatibacter"	3	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS"	"Bacillus"	3	"CRO"	"Ceftriaxone"			8	64	FALSE
"CLSI 2011"	"MIC"		"B_CRDBC"	"Cardiobacterium"	3	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_EKNLL"	"Eikenella"	3	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_ERYSP_RHSP"	"Erysipelothrix rhusiopathiae"	2	"CRO"	"Ceftriaxone"	"M45 Table 6"		1	2048	FALSE
"CLSI 2011"	"MIC"		"B_GRNLC"	"Granulicatella"	3	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CRO"	"Ceftriaxone"		"30ug"	26	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_KGLLA"	"Kingella"	3	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_MRXLL_CTRR"	"Moraxella catarrhalis"	2	"CRO"	"Ceftriaxone"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CRO"	"Ceftriaxone"		"30ug"	35	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CRO"	"Ceftriaxone"			0.25	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_MNNG"	"Neisseria meningitidis"	2	"CRO"	"Ceftriaxone"		"30ug"	34	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_MNNG"	"Neisseria meningitidis"	2	"CRO"	"Ceftriaxone"			0.125	2048	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"CRO"	"Ceftriaxone"		"30ug"	23	19	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_PSTRL"	"Pasteurella"	3	"CRO"	"Ceftriaxone"		"30ug"	34	6	FALSE
"CLSI 2011"	"MIC"		"B_PSTRL"	"Pasteurella"	3	"CRO"	"Ceftriaxone"			0.125	2048	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"CRO"	"Ceftriaxone"		"30ug"	24	6	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"CRO"	"Ceftriaxone"			0.5	2048	FALSE
"CLSI 2011"	"MIC"	"Meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CRO"	"Ceftriaxone"			0.5	2	FALSE
"CLSI 2011"	"MIC"	"Non-meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"CRO"	"Ceftriaxone"		"30ug"	27	24	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"MIC"		"UNKNOWN"	"(unknown name)"	6	"CRO"	"Ceftriaxone"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CTB"	"Ceftibuten"		"30ug"	28	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CTB"	"Ceftibuten"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CTT"	"Cefotetan"		"30ug"	26	19	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CTT"	"Cefotetan"			2	8	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"CTX"	"Cefotaxime"		"30ug"	26	22	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"MIC"		"B_AGGRG"	"Aggregatibacter"	3	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS"	"Bacillus"	3	"CTX"	"Cefotaxime"			8	64	FALSE
"CLSI 2011"	"MIC"		"B_CRDBC"	"Cardiobacterium"	3	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_EKNLL"	"Eikenella"	3	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_ERYSP_RHSP"	"Erysipelothrix rhusiopathiae"	2	"CTX"	"Cefotaxime"	"M45 Table 6"		1	2048	FALSE
"CLSI 2011"	"MIC"		"B_GRNLC"	"Granulicatella"	3	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CTX"	"Cefotaxime"		"30ug"	26	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_KGLLA"	"Kingella"	3	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"MIC"		"B_MRXLL_CTRR"	"Moraxella catarrhalis"	2	"CTX"	"Cefotaxime"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CTX"	"Cefotaxime"		"30ug"	31	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CTX"	"Cefotaxime"			0.5	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_MNNG"	"Neisseria meningitidis"	2	"CTX"	"Cefotaxime"		"30ug"	34	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_MNNG"	"Neisseria meningitidis"	2	"CTX"	"Cefotaxime"			0.125	2048	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"CTX"	"Cefotaxime"		"30ug"	26	22	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"CTX"	"Cefotaxime"		"30ug"	24	6	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"CTX"	"Cefotaxime"			0.5	2048	FALSE
"CLSI 2011"	"MIC"	"Meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CTX"	"Cefotaxime"			0.5	2	FALSE
"CLSI 2011"	"MIC"	"Non-meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"CTX"	"Cefotaxime"		"30ug"	28	25	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"MIC"		"UNKNOWN"	"(unknown name)"	6	"CTX"	"Cefotaxime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CXA"	"Cefuroxime axetil"		"30ug"	20	16	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CXA"	"Cefuroxime axetil"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CXA"	"Cefuroxime axetil"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"CXM"	"Cefuroxime"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"CXM"	"Cefuroxime"			8	32	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CXM"	"Cefuroxime"		"30ug"	20	16	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CXM"	"Cefuroxime"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_MRXLL_CTRR"	"Moraxella catarrhalis"	2	"CXM"	"Cefuroxime"			4	16	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CXM"	"Cefuroxime"		"30ug"	31	25	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CXM"	"Cefuroxime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"CXM"	"Cefuroxime"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"CXM"	"Cefuroxime"			8	32	FALSE
"CLSI 2011"	"MIC"	"Oral"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CXM"	"Cefuroxime"			1	4	FALSE
"CLSI 2011"	"MIC"	"Parenteral"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"CXM"	"Cefuroxime"			0.5	2	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"CZO"	"Cefazolin"			1	4	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS"	"Bacillus"	3	"CZO"	"Cefazolin"			8	16	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"CZO"	"Cefazolin"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"CZX"	"Ceftizoxime"		"30ug"	26	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"CZX"	"Ceftizoxime"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CZX"	"Ceftizoxime"		"30ug"	38	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"CZX"	"Ceftizoxime"			0.5	2048	FALSE
"CLSI 2011"	"DISK"		"B_ENTRC"	"Enterococcus"	3	"DAP"	"Daptomycin"		"30ug"	11	6	FALSE
"CLSI 2011"	"MIC"		"B_ENTRC"	"Enterococcus"	3	"DAP"	"Daptomycin"			4	2048	FALSE
"CLSI 2011"	"MIC"		"B_LCTBC"	"Lactobacillus"	3	"DAP"	"Daptomycin"			4	2048	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"DAP"	"Daptomycin"		"30ug"	16	6	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"DAP"	"Daptomycin"			1	2048	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"DIR"	"Dirithromycin"		"15ug"	18	13	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"DIR"	"Dirithromycin"			0.5	2	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"DIR"	"Dirithromycin"		"15ug"	18	13	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"DIR"	"Dirithromycin"			0.5	2	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"DIR"	"Dirithromycin"		"15ug"	18	13	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"DIR"	"Dirithromycin"			0.5	2	FALSE
"CLSI 2011"	"DISK"		"B_ACNTB"	"Acinetobacter"	3	"DOX"	"Doxycycline"		"30ug"	13	9	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS_ANTH"	"Bacillus anthracis"	2	"DOX"	"Doxycycline"			1	2048	FALSE
"CLSI 2011"	"MIC"		"B_BRCLL"	"Brucella"	3	"DOX"	"Doxycycline"			1	2048	FALSE
"CLSI 2011"	"MIC"		"B_BRKHL_MALL"	"Burkholderia mallei"	2	"DOX"	"Doxycycline"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_BRKHL_PSDM"	"Burkholderia pseudomallei"	2	"DOX"	"Doxycycline"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_CMPYL"	"Campylobacter"	3	"DOX"	"Doxycycline"			2	8	FALSE
"CLSI 2011"	"DISK"		"B_ENTRC"	"Enterococcus"	3	"DOX"	"Doxycycline"		"30ug"	16	12	FALSE
"CLSI 2011"	"MIC"		"B_FRNCS_TLRN"	"Francisella tularensis"	2	"DOX"	"Doxycycline"			4	2048	FALSE
"CLSI 2011"	"DISK"		"B_PSTRL"	"Pasteurella"	3	"DOX"	"Doxycycline"		"30ug"	23	6	FALSE
"CLSI 2011"	"MIC"		"B_PSTRL"	"Pasteurella"	3	"DOX"	"Doxycycline"			0.5	2048	FALSE
"CLSI 2011"	"DISK"		"B_STPHY"	"Staphylococcus"	3	"DOX"	"Doxycycline"		"30ug"	16	12	FALSE
"CLSI 2011"	"MIC"		"B_VIBRI_CHLR"	"Vibrio cholerae"	2	"DOX"	"Doxycycline"		"30ug"	4	16	FALSE
"CLSI 2011"	"MIC"		"B_YERSN_PSTS"	"Yersinia pestis"	2	"DOX"	"Doxycycline"			4	16	FALSE
"CLSI 2011"	"DISK"		"B_HSTPH_SOMN"	"Histophilus somni"	2	"ENR"	"Enrofloxacin"		"5ug"	21	16	FALSE
"CLSI 2011"	"MIC"		"B_HSTPH_SOMN"	"Histophilus somni"	2	"ENR"	"Enrofloxacin"			0.25	2	FALSE
"CLSI 2011"	"DISK"		"B_PRVDN_HMBC"	"Providencia heimbachae"	2	"ENR"	"Enrofloxacin"		"5ug"	21	16	FALSE
"CLSI 2011"	"DISK"		"B_PSTRL_MLTC"	"Pasteurella multocida"	2	"ENR"	"Enrofloxacin"		"5ug"	21	16	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"ENX"	"Enoxacin"		"10ug"	36	31	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"ENX"	"Enoxacin"			0.5	2	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS"	"Bacillus"	3	"ERY"	"Erythromycin"			0.5	8	FALSE
"CLSI 2011"	"MIC"		"B_CMPYL"	"Campylobacter"	3	"ERY"	"Erythromycin"			8	32	FALSE
"CLSI 2011"	"MIC"		"B_ERYSP_RHSP"	"Erysipelothrix rhusiopathiae"	2	"ERY"	"Erythromycin"	"M45 Table 6"		0.25	1	FALSE
"CLSI 2011"	"MIC"		"B_GRNLC"	"Granulicatella"	3	"ERY"	"Erythromycin"			0.25	1	FALSE
"CLSI 2011"	"MIC"		"B_LCTBC"	"Lactobacillus"	3	"ERY"	"Erythromycin"			0.5	8	FALSE
"CLSI 2011"	"DISK"		"B_MRXLL_CTRR"	"Moraxella catarrhalis"	2	"ERY"	"Erythromycin"		"15ug"	21	6	FALSE
"CLSI 2011"	"MIC"		"B_MRXLL_CTRR"	"Moraxella catarrhalis"	2	"ERY"	"Erythromycin"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_PSTRL"	"Pasteurella"	3	"ERY"	"Erythromycin"		"15ug"	27	24	FALSE
"CLSI 2011"	"MIC"		"B_PSTRL"	"Pasteurella"	3	"ERY"	"Erythromycin"			0.5	2	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"ERY"	"Erythromycin"		"15ug"	21	15	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"ERY"	"Erythromycin"			0.25	1	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"ERY"	"Erythromycin"		"15ug"	21	15	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"ERY"	"Erythromycin"			0.25	1	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"ERY"	"Erythromycin"		"15ug"	21	15	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"ERY"	"Erythromycin"			0.25	1	FALSE
"CLSI 2011"	"MIC"		"UNKNOWN"	"(unknown name)"	6	"ERY"	"Erythromycin"			0.25	1	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"ETP"	"Ertapenem"		"10ug"	19	15	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"ETP"	"Ertapenem"			2	8	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"ETP"	"Ertapenem"		"10ug"	19	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"ETP"	"Ertapenem"			0.5	2048	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"ETP"	"Ertapenem"		"10ug"	19	15	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"ETP"	"Ertapenem"			2	8	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"ETP"	"Ertapenem"			1	2048	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"ETP"	"Ertapenem"			1	4	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"ETP"	"Ertapenem"			1	2048	FALSE
"CLSI 2011"	"MIC"		"B_ABTRP"	"Abiotrophia"	3	"FEP"	"Cefepime"	"M45 Table 1"		1	4	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"FEP"	"Cefepime"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"FEP"	"Cefepime"			8	32	FALSE
"CLSI 2011"	"MIC"		"B_ERYSP_RHSP"	"Erysipelothrix rhusiopathiae"	2	"FEP"	"Cefepime"	"M45 Table 6"		1	2048	FALSE
"CLSI 2011"	"MIC"		"B_GRNLC"	"Granulicatella"	3	"FEP"	"Cefepime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"FEP"	"Cefepime"		"30ug"	26	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"FEP"	"Cefepime"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FEP"	"Cefepime"		"30ug"	31	6	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FEP"	"Cefepime"			0.5	2048	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"FEP"	"Cefepime"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"FEP"	"Cefepime"			8	32	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"FEP"	"Cefepime"		"30ug"	24	6	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"FEP"	"Cefepime"			0.5	2048	FALSE
"CLSI 2011"	"MIC"	"Meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"FEP"	"Cefepime"			0.5	2	FALSE
"CLSI 2011"	"MIC"	"Non-meningitis"	"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"FEP"	"Cefepime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"FEP"	"Cefepime"		"30ug"	24	21	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"FEP"	"Cefepime"			1	4	FALSE
"CLSI 2011"	"MIC"		"UNKNOWN"	"(unknown name)"	6	"FEP"	"Cefepime"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"FLE"	"Fleroxacin"		"5ug"	19	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"FLE"	"Fleroxacin"			2	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FLE"	"Fleroxacin"		"5ug"	35	28	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FLE"	"Fleroxacin"			0.25	1	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"FOX"	"Cefoxitin"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"FOX"	"Cefoxitin"			8	32	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FOX"	"Cefoxitin"		"30ug"	28	23	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"FOX"	"Cefoxitin"			2	8	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"FOX"	"Cefoxitin"		"30ug"	18	14	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"FOX"	"Cefoxitin"			8	32	FALSE
"CLSI 2011"	"DISK"		"B_STPHY"	"Staphylococcus"	3	"FOX"	"Cefoxitin"		"30ug"	25	24	FALSE
"CLSI 2011"	"DISK"		"B_STPHY_AURS"	"Staphylococcus aureus"	2	"FOX"	"Cefoxitin"		"30ug"	22	21	FALSE
"CLSI 2011"	"MIC"		"B_STPHY_AURS"	"Staphylococcus aureus"	2	"FOX"	"Cefoxitin"			4	8	FALSE
"CLSI 2011"	"DISK"		"B_STPHY_LGDN"	"Staphylococcus lugdunensis"	2	"FOX"	"Cefoxitin"		"30ug"	22	21	FALSE
"CLSI 2011"	"MIC"		"B_STPHY_LGDN"	"Staphylococcus lugdunensis"	2	"FOX"	"Cefoxitin"			4	8	FALSE
"CLSI 2011"	"MIC"		"B_ABTRP"	"Abiotrophia"	3	"GAT"	"Gatifloxacin"	"M45 Table 1"		1	4	FALSE
"CLSI 2011"	"MIC"		"B_ERYSP_RHSP"	"Erysipelothrix rhusiopathiae"	2	"GAT"	"Gatifloxacin"	"M45 Table 6"		1	2048	FALSE
"CLSI 2011"	"MIC"		"B_GRNLC"	"Granulicatella"	3	"GAT"	"Gatifloxacin"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"GAT"	"Gatifloxacin"		"5ug"	18	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"GAT"	"Gatifloxacin"			1	2048	FALSE
"CLSI 2011"	"DISK"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"GAT"	"Gatifloxacin"		"5ug"	38	33	FALSE
"CLSI 2011"	"MIC"		"B_NESSR_GNRR"	"Neisseria gonorrhoeae"	2	"GAT"	"Gatifloxacin"			0.125	0.5	FALSE
"CLSI 2011"	"DISK"		"B_STPHY"	"Staphylococcus"	3	"GAT"	"Gatifloxacin"		"10ug"	23	19	FALSE
"CLSI 2011"	"MIC"		"B_STPHY"	"Staphylococcus"	3	"GAT"	"Gatifloxacin"			0.5	2	FALSE
"CLSI 2011"	"DISK"		"B_STRPT"	"Streptococcus"	3	"GAT"	"Gatifloxacin"		"5ug"	21	17	FALSE
"CLSI 2011"	"MIC"		"B_STRPT"	"Streptococcus"	3	"GAT"	"Gatifloxacin"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"GAT"	"Gatifloxacin"		"5ug"	21	17	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"GAT"	"Gatifloxacin"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"GAT"	"Gatifloxacin"		"5ug"	21	17	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_VIRI"	"Viridans Group Streptococcus (VGS)"	2	"GAT"	"Gatifloxacin"			1	4	FALSE
"CLSI 2011"	"MIC"		"UNKNOWN"	"(unknown name)"	6	"GAT"	"Gatifloxacin"			1	4	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"GEM"	"Gemifloxacin"		"5ug"	18	6	FALSE
"CLSI 2011"	"MIC"		"B_HMPHL"	"Haemophilus"	3	"GEM"	"Gemifloxacin"			0.125	2048	FALSE
"CLSI 2011"	"DISK"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"GEM"	"Gemifloxacin"		"5ug"	23	19	FALSE
"CLSI 2011"	"MIC"		"B_STRPT_PNMN"	"Streptococcus pneumoniae"	2	"GEM"	"Gemifloxacin"			0.125	0.5	FALSE
"CLSI 2011"	"DISK"		"B_AERMN"	"Aeromonas"	3	"GEN"	"Gentamicin"		"10ug"	15	12	FALSE
"CLSI 2011"	"MIC"		"B_AERMN"	"Aeromonas"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_BCLLS"	"Bacillus"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_BRCLL"	"Brucella"	3	"GEN"	"Gentamicin"			4	2048	FALSE
"CLSI 2011"	"MIC"		"B_FRNCS_TLRN"	"Francisella tularensis"	2	"GEN"	"Gentamicin"			4	2048	FALSE
"CLSI 2011"	"MIC"		"B_LCNST"	"Leuconostoc"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_LCTBC"	"Lactobacillus"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_PDCCC"	"Pediococcus"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"DISK"		"B_PLSMN"	"Plesiomonas"	3	"GEN"	"Gentamicin"		"10ug"	15	12	FALSE
"CLSI 2011"	"MIC"		"B_PLSMN"	"Plesiomonas"	3	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"MIC"		"B_YERSN_PSTS"	"Yersinia pestis"	2	"GEN"	"Gentamicin"			4	16	FALSE
"CLSI 2011"	"DISK"		"B_HMPHL"	"Haemophilus"	3	"GRX"	"Grepafloxacin"		"5ug"	24	6	FALSE
