GUIDELINES	TESTMETHOD	POTENCY	ORG_CODE	BREAKPOINT_TYPE	HOST	SITE_INF	REF_TABLE	REF_SEQ	WHON5_CODE	WHON5_TEST	DISK_R	DISK_I	DISK_S	MIC_S	MIC_R
EUCST19	Disk	30-6	PS-	Human	Human		Pseudo	49.00	TZP	TZP_ED30	17	-	18		
EUCST19	Disk	75	PS-	Human	Human		Pseudo	50.00	TIC	TIC_ED75	17	-	18		
EUCST19	Disk	75-10	PS-	Human	Human		Pseudo	51.00	TCC	TCC_ED75	17	-	18		
EUCST19	Disk	30	PS-	Human	Human		Pseudo	52.00	FEP	FEP_ED30	20	-	21		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	53.00	CAZ	CAZ_ED10	16	-	17		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	55.00	IPM	IPM_ED10	19	-	20		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	56.00	MEM	MEM_ED10	17	18-23	24		
EUCST19	Disk	30	PS-	Human	Human		Pseudo	57.00	ATM	ATM_ED30	17	-	18		
EUCST19	Disk	5	PS-	Human	Human		Pseudo	58.00	CIP	CIP_ED5	25		26		
EUCST19	Disk	5	PS-	Human	Human		Pseudo	59.00	LVX	LVX_ED5	21		22		
EUCST19	Disk	30	PS-	Human	Human		Pseudo	60.00	AMK	AMK_ED30	14	15-17	18		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	61.00	GEN	GEN_ED10	14	-	15		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	62.00	NET	NET_ED10	11	-	12		
EUCST19	Disk	10	PS-	Human	Human		Pseudo	63.00	TOB	TOB_ED10	15	-	16		
EUCST19	Disk	1.25ug/23.75ug	pma	Human	Human		Stenotrophomonas maltophilia	65.00	SXT	SXT_ED1_2	15	-	16		
EUCST19	Disk	10	AC-	Human	Human		Acinetobacter spp.	67.00	IPM	IPM_ED10	20	21-23	24		
EUCST19	Disk	10	AC-	Human	Human		Acinetobacter spp.	68.00	MEM	MEM_ED10	14	15-20	21		
EUCST19	Disk	5	AC-	Human	Human		Acinetobacter spp.	69.00	CIP	CIP_ED5	20	21-49	50		
EUCST19	Disk	5	AC-	Human	Human		Acinetobacter spp.	70.00	LVX	LVX_ED5	19	20-22	23		
EUCST19	Disk	30	AC-	Human	Human		Acinetobacter spp.	71.00	AMK	AMK_ED30	16	17-18	19		
EUCST19	Disk	10	AC-	Human	Human		Acinetobacter spp.	72.00	GEN	GEN_ED10	16	-	17		
EUCST19	Disk	10	AC-	Human	Human		Acinetobacter spp.	73.00	NET	NET_ED10	15	-	16		
EUCST19	MIC		mmo	Human	Human		Enterobacteriaceae	26.00	IPM	IPM_EM				0.125	8
EUCST19	Disk	10	AC-	Human	Human		Acinetobacter spp.	74.00	TOB	TOB_ED10	16	-	17		
EUCST19	Disk	1.25ug/23.75ug	AC-	Human	Human		Acinetobacter spp.	76.00	SXT	SXT_ED1_2	10	11-13	14		
EUCST19	Disk	1 unit	sau	Human	Human		Staphs	77.00	PEN	PEN_ED1	25	-	26		
EUCST19	Disk	1 unit	slu	Human	Human		Staphs	78.00	PEN	PEN_ED1	25	-	26		
EUCST19	Disk	2	sap	Human	Human		Staphs	79.00	AMP	AMP_ED2	17	-	18		
EUCST19	Disk	30	STA	Human	Human	Screen	Staphs	80.00	FOX	FOX_ED30	21	-	22		
EUCST19	Disk	30	SCN	Human	Human	Screen	Staphs	81.00	FOX	FOX_ED30	24	-	25		
EUCST19	Disk	30	psd	Human	Human	Screen	Staphs	82.00	FOX	FOX_ED30	19	-	20		
EUCST19	Disk	5	sau	Human	Human	Pneumonia	Staphs	83.00	CPT	CPT_ED5	19	-	20		
EUCST19	Disk	5	sau	Human	Human		Staphs	84.00	CIP	CIP_ED5	20	-	21		
EUCST19	Disk	5	sau	Human	Human		Staphs	85.00	LVX	LVX_ED5	21	-	22		
EUCST19	Disk	5	sau	Human	Human		Staphs	86.00	MFX	MFX_ED5	24	-	25		
EUCST19	Disk	10	STA	Human	Human	Screen	Staphs	87.00	NOR	NOR_ED10			17		
EUCST19	Disk	5	sau	Human	Human		Staphs	88.00	OFX	OFX_ED5	19	-	20		
EUCST19	Disk	30	sau	Human	Human		Staphs	89.00	AMK	AMK_ED30	15	16-17	18		
EUCST19	Disk	30	SCN	Human	Human		Staphs	90.00	AMK	AMK_ED30	18	19-21	22		
EUCST19	Disk	10	sau	Human	Human		Staphs	91.00	GEN	GEN_ED10	17	-	18		
EUCST19	Disk	10	SCN	Human	Human		Staphs	92.00	GEN	GEN_ED10	21	-	22		
EUCST19	Disk	10	sau	Human	Human		Staphs	93.00	NET	NET_ED10	17	-	18		
EUCST19	Disk	10	SCN	Human	Human		Staphs	94.00	NET	NET_ED10	21	-	22		
EUCST19	Disk	10	sau	Human	Human		Staphs	95.00	TOB	TOB_ED10	17	-	18		
EUCST19	Disk	10	SCN	Human	Human		Staphs	96.00	TOB	TOB_ED10	21	-	22		
EUCST19	Disk	15	STA	Human	Human		Staphs	104.00	ERY	ERY_ED15	17	18-20	21		
EUCST19	Disk	2	STA	Human	Human		Staphs	106.00	CLI	CLI_ED2	18	19-21	22		
EUCST19	Disk	15	STA	Human	Human		Staphs	107.00	QDA	QDA_ED15	17	18-20	21		
EUCST19	Disk	30	STA	Human	Human		Staphs	109.00	MNO	MNO_ED30	19	20-22	23		
EUCST19	Disk	30	STA	Human	Human		Staphs	110.00	TCY	TCY_ED30	18	19-21	22		
EUCST19	Disk	15	STA	Human	Human		Staphs	111.00	TGC	TGC_ED15	17	-	18		
EUCST19	Disk	30	STA	Human	Human		Staphs	112.00	CHL	CHL_ED30	17	-	18		
EUCST19	Disk	10	STA	Human	Human		Staphs	115.00	FUS	FUS_ED10	23	-	24		
EUCST19	Disk	10	STA	Human	Human		Staphs	116.00	LNZ	LNZ_ED10	20	-	21		
EUCST19	Disk	100	sap	Human	Human	UTI	Staphs	118.00	NIT	NIT_ED100	12	-	13		
EUCST19	Disk	5	STA	Human	Human		Staphs	119.00	RIF	RIF_ED5	22	23-25	26		
EUCST19	Disk	5	STA	Human	Human	UTI	Staphs	120.00	TMP	TMP_ED5	13	14-16	17		
EUCST19	Disk	1.25ug/23.75ug	STA	Human	Human		Staphs	121.00	SXT	SXT_ED1_2	13	14-16	17		
EUCST19	Disk	2	ENT	Human	Human		Enterococcus	122.00	AMP	AMP_ED2	7	8-9	10		
EUCST19	Disk	10	ENT	Human	Human		Enterococcus	126.00	IPM	IPM_ED10	17	18-20	21		
EUCST19	Disk	10	ENT	Human	Human	Screen	Enterococcus	129.00	NOR	NOR_ED10	11	-	12		
EUCST19	Disk	30	ENT	Human	Human		Enterococcus	130.00	TEC	TEC_ED30	15	-	16		
EUCST19	Disk	5	ENT	Human	Human		Enterococcus	131.00	VAN	VAN_ED5	11	-	12		
EUCST19	Disk	15	ENT	Human	Human		Enterococcus	132.00	QDA	QDA_ED15	19	20-21	22		
EUCST19	Disk	15	ENT	Human	Human		Enterococcus	133.00	TGC	TGC_ED15	17	-	18		
EUCST19	Disk	10	ENT	Human	Human		Enterococcus	134.00	LNZ	LNZ_ED10	18	-	19		
EUCST19	Disk	100	efa	Human	Human	UTI	Enterococcus	135.00	NIT	NIT_ED100	14	-	15		
EUCST19	Disk	5	ENT	Human	Human	UTI	Enterococcus	136.00	TMP	TMP_ED5	20	21-49	50		
EUCST19	Disk	1.25ug/23.75ug	ENT	Human	Human		Enterococcus	137.00	SXT	SXT_ED1_2	20	21-49	50		
EUCST19	Disk	1 unit	STR	Human	Human		Strep A, B, C, G	138.00	PEN	PEN_ED1	17	-	18		
EUCST19	Disk	5	STR	Human	Human		Strep A, B, C, G	139.00	LVX	LVX_ED5	16	-	17		
EUCST19	Disk	5	STR	Human	Human		Strep A, B, C, G	140.00	MFX	MFX_ED5	18	-	19		
EUCST19	Disk	10	STR	Human	Human	Screen	Strep A, B, C, G	141.00	NOR	NOR_ED10			12		
EUCST19	Disk	30	STR	Human	Human		Strep A, B, C, G	142.00	TEC	TEC_ED30	14	-	15		
EUCST19	Disk	5	STR	Human	Human		Strep A, B, C, G	143.00	VAN	VAN_ED5	12	-	13		
EUCST19	Disk	15	STR	Human	Human		Strep A, B, C, G	146.00	ERY	ERY_ED15	17	18-20	21		
EUCST19	Disk	15	STR	Human	Human		Strep A, B, C, G	148.00	TLT	TLT_ED15	16	17-19	20		
EUCST19	Disk	2	STR	Human	Human		Strep A, B, C, G	149.00	CLI	CLI_ED2	16	-	17		
EUCST19	Disk	30	STR	Human	Human		Strep A, B, C, G	151.00	MNO	MNO_ED30	19	20-22	23		
EUCST19	Disk	30	STR	Human	Human		Strep A, B, C, G	152.00	TCY	TCY_ED30	19	20-22	23		
EUCST19	Disk	15	STR	Human	Human		Strep A, B, C, G	153.00	TGC	TGC_ED15	18	-	19		
EUCST19	Disk	30	STR	Human	Human		Strep A, B, C, G	154.00	CHL	CHL_ED30	18	-	19		
EUCST19	Disk	10	STR	Human	Human		Strep A, B, C, G	156.00	LNZ	LNZ_ED10	15	16-18	19		
EUCST19	Disk	100	bsb	Human	Human	UTI	Strep A, B, C, G	157.00	NIT	NIT_ED100	14	-	15		
EUCST19	Disk	5	STR	Human	Human		Strep A, B, C, G	158.00	RIF	RIF_ED5	14	15-20	21		
EUCST19	Disk	1.25ug/23.75ug	STR	Human	Human		Strep A, B, C, G	160.00	SXT	SXT_ED1_2	14	15-17	18		
EUCST19	Disk	1	spn	Human	Human	Screen	Pneumo	164.00	OXA	OXA_ED1			20		
EUCST19	Disk	30	spn	Human	Human		Pneumo	165.00	CFC	CFC_ED30	27	28-49	50		
EUCST19	Disk	5	spn	Human	Human		Pneumo	178.00	CIP	CIP_ED5					
EUCST19	Disk	5	spn	Human	Human		Pneumo	179.00	LVX	LVX_ED5	15	-	16		
EUCST19	Disk	5	spn	Human	Human		Pneumo	180.00	MFX	MFX_ED5	21	-	22		
EUCST19	Disk	10	spn	Human	Human	Screen	Pneumo	181.00	NOR	NOR_ED10			10		
EUCST19	Disk	5	spn	Human	Human		Pneumo	182.00	OFX	OFX_ED5					
EUCST19	Disk	30	spn	Human	Human		Pneumo	183.00	TEC	TEC_ED30	16	-	17		
EUCST19	Disk	5	spn	Human	Human		Pneumo	184.00	VAN	VAN_ED5	15	-	16		
EUCST19	Disk	15	spn	Human	Human		Pneumo	187.00	ERY	ERY_ED15	18	19-21	22		
EUCST19	Disk	15	spn	Human	Human		Pneumo	189.00	TLT	TLT_ED15	19	20-22	23		
EUCST19	Disk	2	spn	Human	Human		Pneumo	190.00	CLI	CLI_ED2	18	-	19		
EUCST19	Disk	30	spn	Human	Human		Pneumo	192.00	MNO	MNO_ED30	20	21-23	24		
EUCST19	Disk	30	spn	Human	Human		Pneumo	193.00	TCY	TCY_ED30	21	22-24	25		
EUCST19	Disk	30	spn	Human	Human		Pneumo	194.00	CHL	CHL_ED30	20	-	21		
EUCST19	Disk	10	spn	Human	Human		Pneumo	195.00	LNZ	LNZ_ED10	18	19-21	22		
EUCST19	Disk	5	spn	Human	Human		Pneumo	196.00	RIF	RIF_ED5	16	17-21	22		
EUCST19	Disk	1.25ug/23.75ug	spn	Human	Human		Pneumo	197.00	SXT	SXT_ED1_2	9	10-12	13		
EUCST19	Disk	1 unit	SVI	Human	Human		Viridans strept	198.00	PEN	PEN_ED1	11	12-17	18		
EUCST19	Disk	1 unit	SVI	Human	Human	Screen	Viridans strept	199.00	PEN	PEN_ED1			18		
EUCST19	Disk	2	SVI	Human	Human		Viridans strept	200.00	AMP	AMP_ED2	14	15-20	21		
EUCST19	Disk	30	SVI	Human	Human		Viridans strept	203.00	FEP	FEP_ED30	24	-	25		
EUCST19	Disk	5	SVI	Human	Human		Viridans strept	204.00	CTX	CTX_ED5	22	-	23		
EUCST19	Disk	30	SVI	Human	Human		Viridans strept	205.00	CRO	CRO_ED30	26	27-26	27		
EUCST19	Disk	30	SVI	Human	Human		Viridans strept	206.00	CXM	CXM_ED30	25	-	26		
EUCST19	Disk	30	SVI	Human	Human		Viridans strept	211.00	TEC	TEC_ED30	15	-	16		
EUCST19	Disk	5	SVI	Human	Human		Viridans strept	212.00	VAN	VAN_ED5	14	-	15		
EUCST19	Disk	2	SVI	Human	Human		Viridans strept	213.00	CLI	CLI_ED2	18	-	19		
EUCST19	Disk	1 unit	HA-	Human	Human	Screen	H. influenzae	214.00	PEN	PEN_ED1			12		
EUCST19	Disk	2	HA-	Human	Human		H. influenzae	215.00	AMP	AMP_ED2	15	-	16		
EUCST19	Disk	30-6	HA-	Human	Human		H. influenzae	218.00	TZP	TZP_ED30	26	-	27		
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	219.00	FEP	FEP_ED30	27		28		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	220.00	FIX	FIX_ED5	25	-	26		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	221.00	CTX	CTX_ED5	26	-	27		
EUCST19	Disk	10	HA-	Human	Human		H. influenzae	222.00	CPD	CPD_ED10	25	-	26		
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	224.00	CTB	CTB_ED30	24	-	25		
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	225.00	CRO	CRO_ED30	31	-	32		
EUCST19	Disk	30	HA-	Human	Human	IV	H. influenzae	226.00	CXM	CXM_ED30	24	25-26	27		
EUCST19	MIC		cal	Human	Human		Candida	2.00	ANI	ANI_EM				0.032	0.06
EUCST19	MIC		cal	Human	Human		Candida	5.00	POS	POS_EM				0.064	0.12
EUCST19	MIC		cgl	Human	Human		Candida	10.00	MIF	MIF_EM				0.032	0.06
EUCST19	MIC		cpa	Human	Human		Candida	16.00	MIF	MIF_EM				0.002	4
EUCST19	MIC		cpa	Human	Human		Candida	17.00	POS	POS_EM				0.064	0.12
EUCST19	MIC		ctr	Human	Human		Candida	23.00	VOR	VOR_EM				0.125	0.5
EUCST19	MIC		ani	Human	Human		Aspergillus	28.00	AMB	AMB_EM				1	4
EUCST19	Disk	10-10	EBC	Human	Human		Enterobacteriaceae	2.00	SAM	SAM_ED10	13	-	14		
EUCST19	Disk	20-10	EBC	Human	Human		Enterobacteriaceae	4.00	AMC	AMC_ED20	18	-	19		
EUCST19	Disk	20-10	EBC	Human	Human	UTI	Enterobacteriaceae	5.00	AMC	AMC_ED20	15	-	16		
EUCST19	Disk	30	EBC	Human	Human		Enterobacteriaceae	6.00	PIP	PIP_ED30	16	17-19	20		
EUCST19	Disk	30-6	EBC	Human	Human		Enterobacteriaceae	7.00	TZP	TZP_ED30	16	17-19	20		
EUCST19	Disk	75	EBC	Human	Human		Enterobacteriaceae	8.00	TIC	TIC_ED75	19	20-22	23		
EUCST19	Disk	75-10	EBC	Human	Human		Enterobacteriaceae	9.00	TCC	TCC_ED75	19	20-22	23		
EUCST19	Disk	10	EBC	Human	Human	UTI	Enterobacteriaceae	10.00	MEC	MEC_ED10	14	-	15		
EUCST19	Disk	30	EBC	Human	Human	UTI	Enterobacteriaceae	11.00	CFR	CFR_ED30	11	-	12		
EUCST19	Disk	30	EBC	Human	Human	UTI	Enterobacteriaceae	12.00	LEX	LEX_ED30	13	-	14		
EUCST19	Disk	30	EBC	Human	Human		Enterobacteriaceae	13.00	FEP	FEP_ED30	23	24-26	27		
EUCST19	Disk	5	EBC	Human	Human	UTI	Enterobacteriaceae	14.00	FIX	FIX_ED5	16	-	17		
EUCST19	Disk	5	EBC	Human	Human		Enterobacteriaceae	15.00	CTX	CTX_ED5	16	17-19	20		
EUCST19	Disk	30	EBC	Human	Human	Screen	Enterobacteriaceae	16.00	FOX	FOX_ED30	18	-	19		
EUCST19	Disk	10	EBC	Human	Human	UTI	Enterobacteriaceae	17.00	CPD	CPD_ED10	20	-	21		
EUCST19	Disk	5	EBC	Human	Human		Enterobacteriaceae	18.00	CPT	CPT_ED5	22	-	23		
EUCST19	Disk	10	EBC	Human	Human		Enterobacteriaceae	19.00	CAZ	CAZ_ED10	18	19-21	22		
EUCST19	Disk	30	EBC	Human	Human	UTI	Enterobacteriaceae	20.00	CTB	CTB_ED30	22	-	23		
EUCST19	Disk	30	EBC	Human	Human	Oral	Enterobacteriaceae	21.00	CRO	CRO_ED30	21	22-24	25		
EUCST19	Disk	30	EBC	Human	Human	IV	Enterobacteriaceae	22.00	CXM	CXM_ED30	18	-	19		
EUCST19	Disk	30	EBC	Human	Human	UTI	Enterobacteriaceae	23.00	CXM	CXM_ED30	17	-	18		
EUCST19	Disk	30	HA-	Human	Human	Oral	H. influenzae	227.00	CXM	CXM_ED30	26	27-49	50		
EUCST19	Disk	10	HA-	Human	Human		H. influenzae	229.00	ETP	ETP_ED10	22	-	23		
EUCST19	Disk	10	HA-	Human	Human		H. influenzae	230.00	IPM	IPM_ED10	19	-	20		
EUCST19	Disk	10	HA-	Human	Human	Non-meningitis	H. influenzae	231.00	MEM	MEM_ED10	19	-	20		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	233.00	CIP	CIP_ED5	29	-	30		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	234.00	LVX	LVX_ED5	29	-	30		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	235.00	MFX	MFX_ED5	27	-	28		
EUCST19	Disk	30	HA-	Human	Human	Screen	H. influenzae	236.00	NAL	NAL_ED30			23		
EUCST19	Disk	5	HA-	Human	Human		H. influenzae	237.00	OFX	OFX_ED5	29	-	30		
EUCST19	Disk	15	HA-	Human	Human		H. influenzae	240.00	ERY	ERY_ED15					
EUCST19	Disk	15	HA-	Human	Human		H. influenzae	242.00	TLT	TLT_ED15					
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	244.00	MNO	MNO_ED30	20	21-23	24		
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	245.00	TCY	TCY_ED30	21	22-24	25		
EUCST19	Disk	30	HA-	Human	Human		H. influenzae	246.00	CHL	CHL_ED30	27	-	28		
EUCST19	Disk	5	HA-	Human	Human	Prophylaxis	H. influenzae	247.00	RIF	RIF_ED5	17	-	18		
EUCST19	Disk	1.25ug/23.75ug	HA-	Human	Human		H. influenzae	248.00	SXT	SXT_ED1_2	19	20-22	23		
EUCST19	Disk	2-1	bca	Human	Human		M. catarrhalis	250.00	AMC	AMC_ED2	18	-	19		
EUCST19	Disk	30	bca	Human	Human		M. catarrhalis	251.00	FEP	FEP_ED30	19	-	20		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	252.00	FIX	FIX_ED5	17	18-20	21		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	253.00	CTX	CTX_ED5	16	17-19	20		
EUCST19	Disk	30	bca	Human	Human		M. catarrhalis	254.00	CRO	CRO_ED30	20	21-23	24		
EUCST19	Disk	30	bca	Human	Human	IV	M. catarrhalis	255.00	CXM	CXM_ED30	17	18-20	21		
EUCST19	Disk	30	bca	Human	Human	Oral	M. catarrhalis	256.00	CXM	CXM_ED30	20	21-49	50		
EUCST19	Disk	10	bca	Human	Human		M. catarrhalis	258.00	ETP	ETP_ED10	28	-	29		
EUCST19	Disk	10	bca	Human	Human		M. catarrhalis	259.00	IPM	IPM_ED10	28	-	29		
EUCST19	Disk	10	bca	Human	Human		M. catarrhalis	260.00	MEM	MEM_ED10	32	-	33		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	261.00	CIP	CIP_ED5	30	-	31		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	262.00	LVX	LVX_ED5	28	-	29		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	263.00	MFX	MFX_ED5	25	-	26		
EUCST19	Disk	30	bca	Human	Human	Screen	M. catarrhalis	264.00	NAL	NAL_ED30			23		
EUCST19	Disk	5	bca	Human	Human		M. catarrhalis	265.00	OFX	OFX_ED5	27	-	28		
EUCST19	Disk	15	bca	Human	Human		M. catarrhalis	268.00	ERY	ERY_ED15	19	20-22	23		
EUCST19	Disk	15	bca	Human	Human		M. catarrhalis	270.00	TLT	TLT_ED15	19	20-22	23		
EUCST19	Disk	30	bca	Human	Human		M. catarrhalis	272.00	MNO	MNO_ED30	21	22-24	25		
EUCST19	Disk	30	bca	Human	Human		M. catarrhalis	273.00	TCY	TCY_ED30	24	25-27	28		
EUCST19	Disk	30	bca	Human	Human		M. catarrhalis	274.00	CHL	CHL_ED30	29	30-29	30		
EUCST19	Disk	1.25ug/23.75ug	bca	Human	Human		M. catarrhalis	275.00	SXT	SXT_ED1_2	14	15-17	18		
EUCST19	Disk	1 unit	lmo	Human	Human		Listeria monocytogenes	337.00	PEN	PEN_ED1	12	-	13		
EUCST19	Disk	2	lmo	Human	Human		Listeria monocytogenes	338.00	AMP	AMP_ED2	15	-	16		
EUCST19	Disk	10	lmo	Human	Human		Listeria monocytogenes	339.00	MEM	MEM_ED10	25	-	26		
EUCST19	Disk	15	lmo	Human	Human		Listeria monocytogenes	340.00	ERY	ERY_ED15	24	-	25		
EUCST19	Disk	1.25ug/23.75ug	lmo	Human	Human		Listeria monocytogenes	341.00	SXT	SXT_ED1_2	28	-	29		
EUCST19	Disk	1 unit	pam	Human	Human		Pasteurella multocida	342.00	PEN	PEN_ED1	16	-	17		
EUCST19	Disk	2	pam	Human	Human		Pasteurella multocida	343.00	AMP	AMP_ED2		-			
EUCST19	Disk	2-1	pam	Human	Human		Pasteurella multocida	345.00	AMC	AMC_ED2	14	-	15		
EUCST19	Disk	5	pam	Human	Human		Pasteurella multocida	346.00	CTX	CTX_ED5	25	-	26		
EUCST19	Disk	5	pam	Human	Human		Pasteurella multocida	347.00	CIP	CIP_ED5	26	27-26	27		
EUCST19	Disk	5	pam	Human	Human		Pasteurella multocida	348.00	LVX	LVX_ED5	26	27-26	27		
EUCST19	Disk	30	pam	Human	Human	Screen	Pasteurella multocida	349.00	NAL	NAL_ED30			23		
EUCST19	Disk	30	pam	Human	Human	Screen	Pasteurella multocida	351.00	TCY	TCY_ED30	23	-	24		
EUCST19	Disk	1.25ug/23.75ug	pam	Human	Human		Pasteurella multocida	352.00	SXT	SXT_ED1_2	22	-	23		
EUCST19	Disk	5	CAM	Human	Human		Campylobacter jejuni and coli	353.00	CIP	CIP_ED5	25	-	26		
EUCST19	Disk	15	caj	Human	Human		Campylobacter jejuni and coli	354.00	ERY	ERY_ED15	19	-	20		
EUCST19	Disk	15	cco	Human	Human		Campylobacter jejuni and coli	355.00	ERY	ERY_ED15	23	-	24		
EUCST19	Disk	30	CAM	Human	Human		Campylobacter jejuni and coli	356.00	TCY	TCY_ED30	29	30-29	30		
EUCST19	Disk	1 unit	COR	Human	Human		Corynebacterium spp.	357.00	PEN	PEN_ED1	28	-	29		
EUCST19	Disk	5	COR	Human	Human		Corynebacterium spp.	358.00	CIP	CIP_ED5	24	-	25		
EUCST19	Disk	5	COR	Human	Human		Corynebacterium spp.	359.00	MFX	MFX_ED5	24	-	25		
EUCST19	Disk	10	COR	Human	Human		Corynebacterium spp.	360.00	GEN	GEN_ED10	22	-	23		
EUCST19	Disk	5	COR	Human	Human		Corynebacterium spp.	361.00	VAN	VAN_ED5	16	-	17		
EUCST19	Disk	2	COR	Human	Human		Corynebacterium spp.	362.00	CLI	CLI_ED2	19	-	20		
EUCST19	Disk	30	COR	Human	Human		Corynebacterium spp.	363.00	TCY	TCY_ED30	23	-	24		
EUCST19	Disk	10	COR	Human	Human		Corynebacterium spp.	364.00	LNZ	LNZ_ED10	24	-	25		
EUCST19	Disk	5	COR	Human	Human		Corynebacterium spp.	365.00	RIF	RIF_ED5	24	25-29	30		
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	1.00	AMP	AMP_EM				8	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	2.00	SAM	SAM_EM				8	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	3.00	AMX	AMX_EM				8	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	4.00	AMC	AMC_EM				8	16
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	5.00	AMC	AMC_EM				32	64
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	6.00	PIP	PIP_EM				8	32
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	7.00	TZP	TZP_EM				8	32
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	8.00	TIC	TIC_EM				8	32
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	9.00	TCC	TCC_EM				8	32
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	10.00	MEC	MEC_EM				8	16
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	11.00	CFR	CFR_EM				16	32
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	12.00	LEX	LEX_EM				16	32
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	13.00	FEP	FEP_EM				1	8
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	14.00	FIX	FIX_EM				1	2
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	15.00	CTX	CTX_EM				1	4
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	17.00	CPD	CPD_EM				1	2
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	18.00	CPT	CPT_EM				0.5	1
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	19.00	CAZ	CAZ_EM				1	8
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	20.00	CTB	CTB_EM				1	2
EUCST19	MIC		EBC	Human	Human	Oral	Enterobacteriaceae	21.00	CRO	CRO_EM				1	4
EUCST19	MIC		EBC	Human	Human	IV	Enterobacteriaceae	22.00	CXM	CXM_EM				8	16
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	23.00	CXM	CXM_EM				8	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	25.00	ETP	ETP_EM				0.5	1
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	26.00	IPM	IPM_EM				2	8
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	27.00	MEM	MEM_EM				2	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	28.00	ATM	ATM_EM				1	8
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	29.00	CIP	CIP_EM				0.25	1
EUCST19	MIC		SAL	Human	Human		Enterobacteriaceae	30.00	CIP	CIP_EM				0.064	0.12
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	32.00	LVX	LVX_EM				0.5	2
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	33.00	MFX	MFX_EM				0.25	0.5
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	34.00	NOR	NOR_EM				0.5	2
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	35.00	OFX	OFX_EM				0.25	1
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	36.00	AMK	AMK_EM				8	32
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	37.00	GEN	GEN_EM				2	8
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	38.00	NET	NET_EM				2	8
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	39.00	TOB	TOB_EM				2	8
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	40.00	TGC	TGC_EM				0.5	1
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	41.00	CHL	CHL_EM				8	16
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	42.00	COL	COL_EM				2	4
EUCST19	MIC		EBC	Human	Human		Enterobacteriaceae	43.00	FOS	FOS_EM				32	64
EUCST19	MIC		EBC	Human	Human	UTI	Enterobacteriaceae	44.00	FOS	FOS_EM				32	64
